"동별(1)",동별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"동별(1)",동별(2),총 수급자,총 수급자,총 수급자,총 수급자,총 수급자,일반수급자,일반수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,특례수급자,특례수급자,시설수급자,시설수급자,시설수급자,시설수급자,시설수급자
"동별(1)",동별(2),가구 (가구),시설수 (개소),인원 (명),인원 (명),인원 (명),가구 (가구),인원 (명),인원 (명),인원 (명),가구 (가구),인원 (명),인원 (명),인원 (명),가구 (가구),인원 (명),인원 (명),인원 (명),시설수 (개소),가구 (가구),인원 (명),인원 (명),인원 (명)
"동별(1)",동별(2),소계,소계,소계,남자,여자,소계,소계,남자,여자,소계,소계,남자,여자,소계,소계,남자,여자,소계,소계,소계,남자,여자
"중랑구",묵2동,896,-,1151,538,613,769,962,439,523,118,179,95,84,9,10,4,6,-,-,-,-,-
"중랑구",망우본동,2234,-,2962,1412,1550,1970,2530,1193,1337,253,419,214,205,11,13,5,8,-,-,-,-,-
"중랑구",망우3동,1459,-,1997,989,1008,1263,1663,824,839,169,299,147,152,27,35,18,17,-,-,-,-,-
"중랑구",신내1동,1464,-,2487,1079,1408,1335,2189,955,1234,121,287,118,169,8,11,6,5,-,-,-,-,-
"중랑구",신내2동,1063,-,1435,641,794,985,1276,572,704,72,152,66,86,6,7,3,4,-,-,-,-,-
"중랑구",기타,8,45,573,134,439,8,8,2,6,-,-,-,-,-,-,-,-,45,565,565,132,433
"성북구",소계,13043,31,17914,8060,9854,10443,13222,5870,7352,2424,4128,1972,2156,176,196,102,94,31,368,368,116,252
"성북구",성북동,339,-,471,209,262,280,369,169,200,56,99,40,59,3,3,-,3,-,-,-,-,-
"성북구",삼선동,731,-,945,450,495,583,726,334,392,134,201,106,95,14,18,10,8,-,-,-,-,-
"성북구",동선동,387,-,478,233,245,280,339,168,171,101,133,64,69,6,6,1,5,-,-,-,-,-
"성북구",돈암1동,502,-,648,252,396,426,531,200,331,68,109,46,63,8,8,6,2,-,-,-,-,-
"성북구",돈암2동,295,-,382,178,204,252,313,135,178,36,62,37,25,7,7,6,1,-,-,-,-,-
"성북구",안암동,364,-,472,230,242,284,347,161,186,73,117,66,51,7,8,3,5,-,-,-,-,-
"성북구",보문동,451,-,567,262,305,348,420,190,230,94,136,68,68,9,11,4,7,-,-,-,-,-
"성북구",정릉1동,344,-,451,205,246,290,364,161,203,53,86,44,42,1,1,-,1,-,-,-,-,-
"성북구",정릉2동,602,-,879,420,459,474,633,297,336,123,241,121,120,5,5,2,3,-,-,-,-,-
"성북구",정릉3동,629,-,828,373,455,527,655,291,364,95,166,77,89,7,7,5,2,-,-,-,-,-
"성북구",정릉4동,666,-,934,408,526,557,722,310,412,103,206,94,112,6,6,4,2,-,-,-,-,-
"성북구",길음1동,527,-,685,253,432,447,556,203,353,69,117,44,73,11,12,6,6,-,-,-,-,-
"성북구",길음2동,506,-,669,293,376,426,545,242,303,69,112,45,67,11,12,6,6,-,-,-,-,-
"성북구",종암동,1158,-,1477,663,814,936,1130,487,643,211,335,169,166,11,12,7,5,-,-,-,-,-
"성북구",월곡1동,820,-,1045,486,559,640,778,350,428,165,251,128,123,15,16,8,8,-,-,-,-,-
"성북구",월곡2동,666,-,813,378,435,552,649,291,358,106,155,81,74,8,9,6,3,-,-,-,-,-
"성북구",장위1동,1286,-,2009,840,1169,962,1362,563,799,310,631,266,365,14,16,11,5,-,-,-,-,-
"성북구",장위2동,825,-,1174,542,632,631,822,383,439,184,338,156,182,10,14,3,11,-,-,-,-,-
"성북구",장위3동,437,-,641,289,352,343,463,206,257,88,170,80,90,6,8,3,5,-,-,-,-,-
"성북구",석관동,1494,-,1964,974,990,1191,1484,723,761,286,463,240,223,17,17,11,6,-,-,-,-,-
"성북구",기타,14,31,382,122,260,14,14,6,8,-,-,-,-,-,-,-,-,31,368,368,116,252
"강북구",소계,17815,34,24097,10957,13140,14508,18498,8223,10275,2973,4891,2455,2436,334,414,168,246,34,294,294,111,183
"강북구",삼양동,1360,-,1849,887,962,1073,1356,656,700,254,454,219,235,33,39,12,27,-,-,-,-,-
"강북구",미아동,1226,-,1480,740,740,964,1130,548,582,236,320,179,141,26,30,13,17,-,-,-,-,-
"강북구",송중동,1285,-,1643,794,849,1039,1298,612,686,215,306,167,139,31,39,15,24,-,-,-,-,-
"강북구",송천동,1621,-,2043,1027,1016,1335,1598,781,817,266,420,233,187,20,25,13,12,-,-,-,-,-
"강북구",삼각산동,1154,-,1471,540,931,996,1229,438,791,132,213,91,122,26,29,11,18,-,-,-,-,-
"강북구",번1동,1049,-,1273,656,617,828,984,494,490,206,271,154,117,15,18,8,10,-,-,-,-,-
"강북구",번2동,1479,-,2106,918,1188,1193,1597,666,931,250,456,227,229,36,53,25,28,-,-,-,-,-
"강북구",번3동,2160,-,3094,1320,1774,1839,2461,1033,1428,272,569,258,311,49,64,29,35,-,-,-,-,-
"강북구",수유1동,1226,-,1666,758,908,985,1266,570,696,226,380,181,199,15,20,7,13,-,-,-,-,-
"강북구",수유2동,1054,-,1436,547,889,864,1121,413,708,173,296,129,167,17,19,5,14,-,-,-,-,-
"강북구",수유3동,1473,-,1830,920,910,1179,1449,701,748,278,362,212,150,16,19,7,12,-,-,-,-,-
"강북구",우이동,982,-,1418,614,804,801,1104,459,645,166,297,150,147,15,17,5,12,-,-,-,-,-
"강북구",인수동,1743,-,2492,1124,1368,1409,1903,851,1052,299,547,255,292,35,42,18,24,-,-,-,-,-
"강북구",기타,3,34,296,112,184,3,2,1,1,-,-,-,-,-,-,-,-,34,294,294,111,183
"도봉구",소계,12276,51,17182,7839,9343,10113,13244,6028,7216,2008,3421,1616,1805,155,192,108,84,51,325,325,87,238
"도봉구",창1동,550,-,707,319,388,494,618,271,347,52,84,44,40,4,5,4,1,-,-,-,-,-
"도봉구",창2동,935,-,1394,581,813,741,1021,418,603,178,346,153,193,16,27,10,17,-,-,-,-,-
"도봉구",창3동,954,-,1299,560,739,768,988,427,561,174,298,128,170,12,13,5,8,-,-,-,-,-
"도봉구",창4동,310,-,392,184,208,263,324,144,180,44,64,37,27,3,4,3,1,-,-,-,-,-
"도봉구",창5동,496,-,691,326,365,419,561,256,305,70,120,63,57,7,10,7,3,-,-,-,-,-
"도봉구",도봉1동,1420,-,1882,941,941,1173,1476,725,751,229,387,203,184,18,19,13,6,-,-,-,-,-
"도봉구",도봉2동,1009,-,1244,581,663,873,1044,490,554,124,186,83,103,12,14,8,6,-,-,-,-,-
"도봉구",쌍문1동,937,-,1290,571,719,763,990,433,557,163,287,130,157,11,13,8,5,-,-,-,-,-
"도봉구",쌍문2동,910,-,1266,570,696,743,990,443,547,155,261,118,143,12,15,9,6,-,-,-,-,-
"도봉구",쌍문3동,764,-,1015,476,539,604,774,355,419,150,230,114,116,10,11,7,4,-,-,-,-,-
